artist,album,album_id,year,tracknum,title,length
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,32,Young Person's Guide to the Orchestra: Variation Xiii: Percussion [Moderato],115000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,33,Young Person's Guide to the Orchestra: Fugue: Full Orchestra,177000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,34,Carnival of the Animals: Introduction,42000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,35,Carnival of the Animals: Royal March of the Lion,82000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,36,Carnival of the Animals: Hens and Cocks,50000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,37,Carnival of the Animals: Wild Horses,40000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,38,Carnival of the Animals: Tortoises,102000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,39,Carnival of the Animals: The Elephant,96000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,40,Carnival of the Animals: Kangaroos,56000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,41,Carnival of the Animals: Aquarium,145000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,42,Carnival of the Animals: Personages with Long Ears,35000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,43,Carnival of the Animals: The Cuckoo in the Depth of the Forest,131000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,44,Carnival of the Animals: Aviary,80000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,45,Carnival of the Animals: Pianists,73000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,46,Carnival of the Animals: Fossils,79000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,47,Carnival of the Animals: The Swan,169000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,48,Carnival of the Animals: Finale,124000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,1,The Width of a Circle,490000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,2,All the Madmen,341000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,3,Black Country Rock,216000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,4,After All,235000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,5,Running Gun Blues,195000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,6,Saviour Machine,269000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,7,She Shook Me Cold,256506
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,8,The Man Who Sold the World,238493
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,9,The Supermen,224133
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,10,Lightning Frightening,221866
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,11,Holy Holy,143000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,12,Moonage Daydream,234506
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,13,Hang On to Yourself,173293
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,1,Blue Jean,207000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,2,Never Let Me Down,241000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,3,Modern Love,239000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,4,China Girl,301000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,5,The Jean Genie,328000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,6,Lets Dance,308000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,7,Young Americans,307000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,8,Golden Years,207000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,9,Scary Monsters,298000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,10,Day In Day Out,277000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,11,Bang Bang,241000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,12,Absolute Beginners,438000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,1,Outside (intro),266000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,2,Scary Monsters,321000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,3,Reptile,379000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,4,Hallo Spaceboy,311000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,5,Hurt,369000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,6,Look Back in Anger,302000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,7,Im Deranged,346000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,8,The Hearts Filthy Lesson,307000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,9,The Voyeur of Utter Destruction (As Beauty),323000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,10,I Have Not Been to Oxford Town,259000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,11,Outside,273000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,12,Andy Warhol,220000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,13,Breaking Glass,229000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,14,The Man Who Sold the World,225000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,1,Introduction,15000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,2,Hang On to Yourself,167000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,3,Ziggy Stardust,204000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,4,Changes,212000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,5,The Supermen,177000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,6,Life on Mars?,209000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,7,Five Years,321000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,8,Space Oddity,322000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,9,Andy Warhol,238000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,10,My Death,357000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,11,The Width of a Circle,639000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,12,Queen Bitch,181000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,13,Moonage Daydream,278000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,14,"John, Im Only Dancing",216000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,15,Waiting for the Man,360000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,16,The Jean Genie,242000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,17,Suffragette City,265000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,18,Rock n Roll Suicide,197000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,1,Station to Station,613626
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,2,Golden Years,242000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,3,Word on a Wing,365000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,4,TVC 15,333666
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,5,Stay,375333
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,6,Wild Is the Wind,364066
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,7,Word on a Wing (live),374840
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,8,Stay (live),453466
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,1,Space Oddity (original mono demo),310000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,2,The Wild-Eyed Boy From Freecloud (BSide version),290506
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,3,The Prettiest Star,191493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,4,London Bye TaTa,155506
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,5,Black Country Rock,213493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,6,The Man Who Sold the World,236666
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,7,The Bewlay Brothers,322840
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,8,Changes,215493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,9,Round and Round,161333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,10,Moonage Daydream,279173
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,11,"John, Im Only Dancing (outtake)",163493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,12,DriveIn Saturday,270000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,13,Panic in Detroit,265000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,14,Ziggy Stardust (live),196106
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,15,White Light/White Heat (live),237333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,16,Rock n Roll Suicide (live),270493
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,1,Space Oddity,315760
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,2,Changes,215173
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,3,Starman,258026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,4,Ziggy Stardust,194266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,5,Suffragette City,206400
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,6,"John, Im Only Dancing",167266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,7,The Jean Genie,247573
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,8,DriveIn Saturday,270026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,9,Life on Mars?,231800
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,10,Sorrow,174306
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,11,Rebel Rebel,270360
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,12,Rock n Roll Suicide,178240
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,13,Diamond Dogs,364733
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,14,Knock on Wood,183666
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,15,Young Americans,311466
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,16,Fame,254693
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,17,Golden Years,240200
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,18,TVC 15,331640
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,19,Sound and Vision,183026
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,1,Modern Love,289426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,2,China Girl,333666
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,3,Lets Dance,458000
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,4,Without You,191800
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,5,Ricochet,314040
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,6,Criminal World,265200
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,7,Cat People (Putting Out Fire),311426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,8,Shake It,234840
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,9,Under Pressure,245600
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,1,Hang On to Yourself,176333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,2,Ziggy Stardust,189666
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,3,Watch That Man,250706
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,4,Wild Eyed Boy From Freecloud,197560
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,5,All the Young Dudes / Oh! You Pretty Things,198333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,6,Moonage Daydream,377933
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,7,Space Oddity,290333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,8,My Death,342200
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,9,Cracked Actor,174840
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,10,Time,312266
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,11,Width of a Circle,576626
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,12,Changes,214973
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,13,Lets Spend the Night Together,189360
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,14,Suffragette City,182373
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,15,White Light/White Heat,246360
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,16,Rock n Roll Suicide,260373
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,1,Hang On to Yourself,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,2,Ziggy Stardust,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,3,Changes,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,4,The Supermen,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,5,Life on Mars?,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,6,Five Years,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,7,Space Oddity,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,8,Andy Warhol,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,9,My Death,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,10,Width of a Circle,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,11,Queen Bitch,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,12,Moonage Daydream,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,13,"John, I'm Only Dancing",-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,14,Im Waiting for the Man,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,15,The Jean Genie,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,16,Suffragette City,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,17,Rock n Roll Suicide,-99
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,1,Modern Love,289426
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,2,China Girl,333666
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,3,Lets Dance,458000
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,4,Without You,191800
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,5,Ricochet,314040
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,6,Criminal World,265200
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,7,Cat People (Putting Out Fire),311426
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,8,Shake It,234840
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,9,Under Pressure,245600
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,1,Scream Like a Baby,198400
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,2,Because Youre Young,291866
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,3,Kingdom Come,238173
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,4,Up the Hill Backwards,200666
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,5,Its No Game,232560
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,6,Is There Life After Marriage?,275546
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,7,Up the Hill Backwards,195120
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,8,Teenage Wildlife,425920
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,9,Kingdom Come,235813
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,10,Scary Monsters (and Super Creeps),308934
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,1,Space Oddity,300000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,2,Rebel Rebel,200000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,3,Ashes to Ashes,321000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,4,Introduction Band,24000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,5,Life on Mars,235000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,6,Stay,368000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,7,Pretty Pink Rose,300000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,8,Blue Jean,190000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,9,Lets Dance,278000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,10,Sound & Vision,193000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,11,Ziggy Stardust,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,1,Heroes,215000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,2,Beauty and the Beast,213000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,3,Boys Keep Swinging,197000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,4,D.J.,239000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,5,Alabama Song,230000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,6,Ashes to Ashes,262000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,7,Fashion,286000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,8,Scary Monsters (and Super Creeps),310000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,9,Under Pressure,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,10,Wild Is the Wind,359000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,11,Lets Dance,248000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,12,China Girl,255000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,13,Modern Love,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,14,Blue Jean,189000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,15,This Is Not America,228000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,16,Dancing in the Street,190000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,17,Absolute Beginners,336000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,18,DayIn DayOut,250000
