altitude,deltaDistance,deltaPause,deltaTime,latitude,longitude,routenum,type,user
149,3.270400063,0,,44.04291,-123.07722,4,ManualPoint,1020503968
149,1.947278341,0,,44.04292,-123.0772,4,ManualPoint,1020503968
149,1.947278119,0,,44.04293,-123.07718,4,ManualPoint,1020503968
149,2.643145147,0,,44.04294,-123.07715,4,ManualPoint,1020503968
149,2.643144779,0,,44.04295,-123.07712,4,ManualPoint,1020503968
149,1.947277454,0,,44.04296,-123.0771,4,ManualPoint,1020503968
149,1.947277234,0,,44.04297,-123.07708,4,ManualPoint,1020503968
149,0.799289845,0,,44.04297,-123.07707,4,ManualPoint,1020503968
149,1.947277012,0,,44.04298,-123.07705,4,ManualPoint,1020503968
148,1.59857942,0,,44.04298,-123.07703,4,ManualPoint,1020503968
148,0,0,,44.04298,-123.07703,4,ManualPoint,1020503968
148,25.57483313,0,,44.04321,-123.07703,4,ManualPoint,1020503968
148,14.45534046,0,,44.04334,-123.07703,4,ManualPoint,1020503968
148,7.946102785,0,,44.04341,-123.07701,4,ManualPoint,1020503968
148,3.43026748,0,,44.04344,-123.077,4,ManualPoint,1020503968
148,4.62055638,0,,44.04347,-123.07696,4,ManualPoint,1020503968
148,5.052976955,0,,44.04351,-123.07693,4,ManualPoint,1020503968
148,3.699093088,0,,44.04354,-123.07691,4,ManualPoint,1020503968
148,8.414674486,0,,44.04361,-123.07687,4,ManualPoint,1020503968
148,2.223898533,0,,44.04363,-123.07687,4,ManualPoint,1020503968
148,2.223898534,0,,44.04365,-123.07687,4,ManualPoint,1020503968
148,1.111949266,0,,44.04366,-123.07687,4,ManualPoint,1020503968
148,4.447797066,0,,44.0437,-123.07687,4,ManualPoint,1020503968
148,7.824575078,0,,44.04377,-123.07688,4,ManualPoint,1020503968
148,11.18990671,0,,44.04377,-123.07702,4,ManualPoint,1020503968
148,0,0,,44.04377,-123.07702,4,ManualPoint,1020503968
148,1.111949267,0,,44.04378,-123.07702,4,ManualPoint,1020503968
148,1.369407845,0,,44.04379,-123.07701,4,ManualPoint,1020503968
143,1.369407768,0,,44.0438,-123.077,4,ManualPoint,1020503968
143,3.270373057,0,,44.04382,-123.07697,4,ManualPoint,1020503968
143,6.020727892,0,,44.04384,-123.0769,4,ManualPoint,1020503968
143,9.146988836,0,,44.04388,-123.0768,4,ManualPoint,1020503968
143,8.457498374,0,,44.04392,-123.07671,4,ManualPoint,1020503968
143,5.28621722,0,,44.04394,-123.07665,4,ManualPoint,1020503968
143,1.947255525,0,,44.04395,-123.07663,4,ManualPoint,1020503968
143,2.738812936,0,,44.04397,-123.07661,4,ManualPoint,1020503968
143,2.36316888,0,,44.04399,-123.0766,4,ManualPoint,1020503968
143,2.223898533,0,,44.04401,-123.0766,4,ManualPoint,1020503968
143,2.223898534,0,,44.04403,-123.0766,4,ManualPoint,1020503968
143,3.43026553,0,,44.04406,-123.07659,4,ManualPoint,1020503968
143,11.11949266,0,,44.04416,-123.07659,4,ManualPoint,1020503968
143,8.895594131,0,,44.04424,-123.07659,4,ManualPoint,1020503968
143,6.719401639,0,,44.0443,-123.07658,4,ManualPoint,1020503968
143,4.447797066,0,,44.04434,-123.07658,4,ManualPoint,1020503968
143,3.335847799,0,,44.04437,-123.07658,4,ManualPoint,1020503968
143,2.363167056,0,,44.04439,-123.07657,4,ManualPoint,1020503968
143,2.738806006,0,,44.04441,-123.07655,4,ManualPoint,1020503968
143,7.398164838,0,,44.04447,-123.07651,4,ManualPoint,1020503968
143,3.270353174,0,,44.04449,-123.07648,4,ManualPoint,1020503968
143,6.413429209,0,,44.04454,-123.07644,4,ManualPoint,1020503968
143,9.585811374,0,,44.04461,-123.07637,4,ManualPoint,1020503968
142,7.777032088,0,,44.04467,-123.07632,4,ManualPoint,1020503968
142,0,0,,44.04467,-123.07632,4,ManualPoint,1020503968
142,4.62051045,0,,44.0447,-123.07636,4,ManualPoint,1020503968
142,15.77507485,0,,44.0448,-123.0765,4,ManualPoint,1020503968
142,18.48201566,0,,44.04492,-123.07666,4,ManualPoint,1020503968
142,5.205614988,0,,44.04495,-123.07671,4,ManualPoint,1020503968
142,0,0,,44.04495,-123.07671,4,ManualPoint,1020503968
142,1.111949266,0,,44.04496,-123.07671,4,ManualPoint,1020503968
142,1.111949267,0,,44.04497,-123.07671,4,ManualPoint,1020503968
142,2.363164317,0,,44.04499,-123.07672,4,ManualPoint,1020503968
142,2.363164226,0,,44.04501,-123.07673,4,ManualPoint,1020503968
142,1.111949266,0,,44.04502,-123.07673,4,ManualPoint,1020503968
142,2.363164089,0,,44.04504,-123.07674,4,ManualPoint,1020503968
142,3.3358478,0,,44.04507,-123.07674,4,ManualPoint,1020503968
142,11.14818079,0,,44.04517,-123.07675,4,ManualPoint,1020503968
142,16.69377671,0,,44.045308,-123.076829,4,ManualPoint,1020503968
142,16.69377671,0,,44.04517,-123.07675,4,ManualPoint,1020503968
142,4.573417784,0,,44.04515,-123.0768,4,ManualPoint,1020503968
142,5.286128358,0,,44.04513,-123.07686,4,ManualPoint,1020503968
142,3.197042807,0,,44.04513,-123.0769,4,ManualPoint,1020503968
142,3.384895214,0,,44.04512,-123.07694,4,ManualPoint,1020503968
142,2.643065099,0,,44.04511,-123.07697,4,ManualPoint,1020503968
142,3.197043887,0,,44.04511,-123.07701,4,ManualPoint,1020503968
140,5.704254849,0,,44.0451,-123.07708,4,ManualPoint,1020503968
140,7.992611065,0,,44.0451,-123.07718,4,ManualPoint,1020503968
140,4.795566637,0,,44.0451,-123.07724,4,ManualPoint,1020503968
140,1.598522212,0,,44.0451,-123.07726,4,ManualPoint,1020503968
140,1.598522212,0,,44.0451,-123.07728,4,ManualPoint,1020503968
140,0.799261106,0,,44.0451,-123.07729,4,ManualPoint,1020503968
140,1.369397452,0,,44.04511,-123.0773,4,ManualPoint,1020503968
140,0.799260973,0,,44.04511,-123.07731,4,ManualPoint,1020503968
140,1.947229607,0,,44.04512,-123.07733,4,ManualPoint,1020503968
140,1.369397294,0,,44.04513,-123.07734,4,ManualPoint,1020503968
140,1.111949267,0,,44.04514,-123.07734,4,ManualPoint,1020503968
140,1.947228942,0,,44.04515,-123.07736,4,ManualPoint,1020503968
140,1.94722872,0,,44.04516,-123.07738,4,ManualPoint,1020503968
140,0,0,,44.04516,-123.07738,4,ManualPoint,1020503968
140,11.11949266,0,,44.04526,-123.07738,4,ManualPoint,1020503968
138,27.79873166,0,,44.04551,-123.07738,4,ManualPoint,1020503968
138,0,0,,44.04551,-123.07738,4,ManualPoint,1020503968
138,37.565012,0,,44.04551,-123.07785,4,ManualPoint,1020503968
136,63.1509753,0,,44.04552,-123.07864,4,ManualPoint,1020503968
134,122.2860823,0,,44.04552,-123.08017,4,ManualPoint,1020503968
135,155.0595292,0,,44.04553,-123.08211,4,ManualPoint,1020503968
131,122.3063025,0,,44.04551,-123.08364,4,ManualPoint,1020503968
131,60.74342366,0,,44.04551,-123.0844,4,ManualPoint,1020503968
132,62.34193481,0,,44.04551,-123.08518,4,ManualPoint,1020503968
132,59.94416809,0,,44.04551,-123.08593,4,ManualPoint,1020503968
132,60.74342366,0,,44.04551,-123.08669,4,ManualPoint,1020503968
131,56.75804375,0,,44.0455,-123.0874,4,ManualPoint,1020503968
131,59.98540666,0,,44.04552,-123.08815,4,ManualPoint,1020503968
131,0,0,,44.04552,-123.08815,4,ManualPoint,1020503968
131,61.15720965,0,,44.04607,-123.08815,4,ManualPoint,1020503968
134,60.0505794,0,,44.04661,-123.08814,4,ManualPoint,1020503968
134,77.83644865,0,,44.04731,-123.08814,4,ManualPoint,1020503968
134,5.01058673,0,,44.047313,-123.088202,4,ManualPoint,1020503968
134,5.01058673,0,,44.04731,-123.08814,4,ManualPoint,1020503968
134,44.47797066,0,,44.04771,-123.08814,4,ManualPoint,1020503968
134,62.2742877,0,,44.04827,-123.08813,4,ManualPoint,1020503968
134,5.792456677,0,,44.048269,-123.088202,4,ManualPoint,1020503968
134,5.792456677,0,,44.04827,-123.08813,4,ManualPoint,1020503968
133,60.05057901,0,,44.04881,-123.08812,4,ManualPoint,1020503968
133,62.28967075,0,,44.04937,-123.08814,4,ManualPoint,1020503968
134,57.84345053,0,,44.04989,-123.08812,4,ManualPoint,1020503968
133,125.6502671,0,,44.05102,-123.08812,4,ManualPoint,1020503968
134,123.4367173,0,,44.05213,-123.08814,4,ManualPoint,1020503968
132,71.16475305,0,,44.05277,-123.08814,4,ManualPoint,1020503968
132,1.604316106,0,,44.052773,-123.088159,4,ManualPoint,1020503968
132,1.604316106,0,,44.05277,-123.08814,4,ManualPoint,1020503968
131,50.04409825,0,,44.05322,-123.08813,4,ManualPoint,1020503968
131,12.2575207,0,,44.05333,-123.08814,4,ManualPoint,1020503968
131,107.9064362,0,,44.0543,-123.0881,4,ManualPoint,1020503968
131,0,0,,44.0543,-123.0881,4,ManualPoint,1020503968
134,125.4694205,0,,44.05431,-123.08967,4,ManualPoint,1020503968
134,0,0,,44.05431,-123.08967,4,ManualPoint,1020503968
134,63.38614587,0,,44.05488,-123.08966,4,ManualPoint,1020503968
140,64.49800819,0,,44.05546,-123.08965,4,ManualPoint,1020503968
147,115.6427237,0,,44.0565,-123.08965,4,ManualPoint,1020503968
147,0,0,,44.0565,-123.08965,4,ManualPoint,1020503968
147,23.99899426,0,,44.05649,-123.08995,4,ManualPoint,1020503968
151,36.02852923,0,,44.05651,-123.0904,4,ManualPoint,1020503968
151,21.24752766,0,,44.05655,-123.09066,4,ManualPoint,1020503968
151,22.81277075,0,,44.05659,-123.09094,4,ManualPoint,1020503968
160,30.08509691,0,,44.05664,-123.09131,4,ManualPoint,1020503968
160,17.10955444,0,,44.05667,-123.09152,4,ManualPoint,1020503968
160,12.97764524,0,,44.05669,-123.09168,4,ManualPoint,1020503968
160,19.2019048,0,,44.05674,-123.09191,4,ManualPoint,1020503968
159,25.65490289,0,,44.0568,-123.09222,4,ManualPoint,1020503968
159,21.14107607,0,,44.05688,-123.09246,4,ManualPoint,1020503968
150,46.42706604,0,,44.05708,-123.09297,4,ManualPoint,1020503968
150,12.34617517,0,,44.05714,-123.0931,4,ManualPoint,1020503968
177,18.29083664,0,,44.05722,-123.0933,4,ManualPoint,1020503968
177,9.145411247,0,,44.05726,-123.0934,4,ManualPoint,1020503968
177,6.539946558,0,,44.0573,-123.09346,4,ManualPoint,1020503968
177,11.15529339,0,,44.05737,-123.09356,4,ManualPoint,1020503968
177,0,0,,44.05737,-123.09356,4,ManualPoint,1020503968
177,4.921825621,0,,44.05736,-123.0935,4,ManualPoint,1020503968
178,93.65939569,0,,44.05731,-123.09233,4,ManualPoint,1020503968
179,29.58746921,0,,44.0573,-123.09196,4,ManualPoint,1020503968
179,26.39361944,0,,44.05729,-123.09163,4,ManualPoint,1020503968
179,17.58012557,0,,44.05729,-123.09141,4,ManualPoint,1020503968
179,13.98821999,0,,44.05732,-123.09124,4,ManualPoint,1020503968
179,7.210781109,0,,44.05735,-123.09116,4,ManualPoint,1020503968
171,5.204971197,0,,44.05738,-123.09111,4,ManualPoint,1020503968
171,12.32370385,0,,44.05747,-123.09102,4,ManualPoint,1020503968
171,13.5570292,0,,44.05759,-123.09099,4,ManualPoint,1020503968
171,10.03939604,0,,44.05768,-123.09098,4,ManualPoint,1020503968
171,8.931413162,0,,44.05776,-123.09097,4,ManualPoint,1020503968
171,11.14816852,0,,44.05786,-123.09098,4,ManualPoint,1020503968
171,0,0,,44.05786,-123.09098,4,ManualPoint,1020503968
182,14.47741032,0,,44.05799,-123.09097,4,ManualPoint,1020503968
182,9.038017079,0,,44.05807,-123.09099,4,ManualPoint,1020503968
182,8.144443984,0,,44.05814,-123.09102,4,ManualPoint,1020503968
182,7.886638656,0,,44.05819,-123.09109,4,ManualPoint,1020503968
186,9.809836138,0,,44.05825,-123.09118,4,ManualPoint,1020503968
186,7.927746516,0,,44.05828,-123.09127,4,ManualPoint,1020503968
186,6.019458662,0,,44.0583,-123.09134,4,ManualPoint,1020503968
186,9.653251098,0,,44.05831,-123.09146,4,ManualPoint,1020503968
186,11.18715992,0,,44.05831,-123.0916,4,ManualPoint,1020503968
186,16.78073988,0,,44.05831,-123.09181,4,ManualPoint,1020503968
189,19.21019545,0,,44.05832,-123.09205,4,ManualPoint,1020503968
189,19.97706791,0,,44.05832,-123.0923,4,ManualPoint,1020503968
189,12.19080557,0,,44.0583,-123.09245,4,ManualPoint,1020503968
189,12.03771239,0,,44.05829,-123.0926,4,ManualPoint,1020503968
189,14.55440679,0,,44.05827,-123.09278,4,ManualPoint,1020503968
195,10.44742571,0,,44.05828,-123.09291,4,ManualPoint,1020503968
195,6.39266605,0,,44.05828,-123.09299,4,ManualPoint,1020503968
195,3.99541628,0,,44.05828,-123.09304,4,ManualPoint,1020503968
195,1.946938059,0,,44.05827,-123.09306,4,ManualPoint,1020503968
195,2.642582171,0,,44.05826,-123.09309,4,ManualPoint,1020503968
195,2.36310376,0,,44.05824,-123.0931,4,ManualPoint,1020503968
195,2.223898532,0,,44.05822,-123.0931,4,ManualPoint,1020503968
195,3.430221014,0,,44.05819,-123.09309,4,ManualPoint,1020503968
195,3.698922247,0,,44.05816,-123.09307,4,ManualPoint,1020503968
195,0,0,,44.05816,-123.09307,4,ManualPoint,1020503968
195,8.859987442,0,,44.05815,-123.09318,4,ManualPoint,1020503968
195,20.10052546,0,,44.05817,-123.09343,4,ManualPoint,1020503968
195,12.19083144,0,,44.05819,-123.09358,4,ManualPoint,1020503968
199,15.05551129,0,,44.05823,-123.09376,4,ManualPoint,1020503968
199,9.401627091,0,,44.05826,-123.09387,4,ManualPoint,1020503968
199,0,0,,44.05826,-123.09387,4,ManualPoint,1020503968
199,9.401627092,0,,44.05823,-123.09376,4,ManualPoint,1020503968
195,15.05551129,0,,44.05819,-123.09358,4,ManualPoint,1020503968
195,12.19083144,0,,44.05817,-123.09343,4,ManualPoint,1020503968
195,20.10052546,0,,44.05815,-123.09318,4,ManualPoint,1020503968
195,8.859987441,0,,44.05816,-123.09307,4,ManualPoint,1020503968
195,0,0,,44.05816,-123.09307,4,ManualPoint,1020503968
195,3.698922249,0,,44.05819,-123.09309,4,ManualPoint,1020503968
195,3.430221015,0,,44.05822,-123.0931,4,ManualPoint,1020503968
195,2.223898533,0,,44.05824,-123.0931,4,ManualPoint,1020503968
195,2.36310376,0,,44.05826,-123.09309,4,ManualPoint,1020503968
195,2.642582171,0,,44.05827,-123.09306,4,ManualPoint,1020503968
195,1.946938058,0,,44.05828,-123.09304,4,ManualPoint,1020503968
195,3.995416281,0,,44.05828,-123.09299,4,ManualPoint,1020503968
195,6.39266605,0,,44.05828,-123.09291,4,ManualPoint,1020503968
189,10.44742571,0,,44.05827,-123.09278,4,ManualPoint,1020503968
189,14.55440679,0,,44.05829,-123.0926,4,ManualPoint,1020503968
189,12.03771239,0,,44.0583,-123.09245,4,ManualPoint,1020503968
189,12.19080557,0,,44.05832,-123.0923,4,ManualPoint,1020503968
189,19.97706791,0,,44.05832,-123.09205,4,ManualPoint,1020503968
186,19.21019545,0,,44.05831,-123.09181,4,ManualPoint,1020503968
186,16.78073988,0,,44.05831,-123.0916,4,ManualPoint,1020503968
186,11.18715992,0,,44.05831,-123.09146,4,ManualPoint,1020503968
186,9.653251098,0,,44.0583,-123.09134,4,ManualPoint,1020503968
186,6.019458662,0,,44.05828,-123.09127,4,ManualPoint,1020503968
186,7.927746515,0,,44.05825,-123.09118,4,ManualPoint,1020503968
182,9.809836139,0,,44.05819,-123.09109,4,ManualPoint,1020503968
182,7.886638654,0,,44.05814,-123.09102,4,ManualPoint,1020503968
182,8.144443985,0,,44.05807,-123.09099,4,ManualPoint,1020503968
182,9.038017077,0,,44.05799,-123.09097,4,ManualPoint,1020503968
171,14.47741032,0,,44.05786,-123.09098,4,ManualPoint,1020503968
171,11.14816852,0,,44.05776,-123.09097,4,ManualPoint,1020503968
171,8.931413161,0,,44.05768,-123.09098,4,ManualPoint,1020503968
171,10.03939604,0,,44.05759,-123.09099,4,ManualPoint,1020503968
171,13.5570292,0,,44.05747,-123.09102,4,ManualPoint,1020503968
171,12.32370385,0,,44.05738,-123.09111,4,ManualPoint,1020503968
179,5.204971196,0,,44.05735,-123.09116,4,ManualPoint,1020503968
179,7.210781107,0,,44.05732,-123.09124,4,ManualPoint,1020503968
179,13.98821999,0,,44.05729,-123.09141,4,ManualPoint,1020503968
179,17.58012557,0,,44.05729,-123.09163,4,ManualPoint,1020503968
179,26.39361944,0,,44.0573,-123.09196,4,ManualPoint,1020503968
178,29.58746922,0,,44.05731,-123.09233,4,ManualPoint,1020503968
177,93.65939569,0,,44.05736,-123.0935,4,ManualPoint,1020503968
177,4.921825621,0,,44.05737,-123.09356,4,ManualPoint,1020503968
173,27.26011785,0,,44.05735,-123.0939,4,ManualPoint,1020503968
173,41.79036223,0,,44.05731,-123.09442,4,ManualPoint,1020503968
168,20.806241,0,,44.0573,-123.09468,4,ManualPoint,1020503968
168,21.60423764,0,,44.05731,-123.09495,4,ManualPoint,1020503968
168,23.28025503,0,,44.05733,-123.09524,4,ManualPoint,1020503968
158,23.59675622,0,,44.05737,-123.09553,4,ManualPoint,1020503968
158,14.38371967,0,,44.05737,-123.09571,4,ManualPoint,1020503968
158,35.49388326,0,,44.05745,-123.09614,4,ManualPoint,1020503968
145,42.55773341,0,,44.05763,-123.09661,4,ManualPoint,1020503968
145,45.19686125,0,,44.05791,-123.09702,4,ManualPoint,1020503968
145,23.54283139,0,,44.0581,-123.09715,4,ManualPoint,1020503968
145,21.66423192,0,,44.05829,-123.09721,4,ManualPoint,1020503968
145,12.98064782,0,,44.05836,-123.09734,4,ManualPoint,1020503968
145,0,0,,44.05836,-123.09734,4,ManualPoint,1020503968
135,81.18802788,0,,44.05763,-123.09732,4,ManualPoint,1020503968
130,122.3379099,0,,44.05653,-123.09729,4,ManualPoint,1020503968
132,36.70302604,0,,44.0562,-123.09728,4,ManualPoint,1020503968
132,0,0,,44.0562,-123.09728,4,ManualPoint,1020503968
132,22.25333794,0,,44.056,-123.09727,4,ManualPoint,1020503968
132,7.089342496,0,,44.05594,-123.0973,4,ManualPoint,1020503968
132,56.71504268,0,,44.05543,-123.09729,4,ManualPoint,1020503968
131,121.20247,0,,44.05434,-123.09729,4,ManualPoint,1020503968
130,123.4289556,0,,44.05323,-123.0973,4,ManualPoint,1020503968
132,122.3144193,0,,44.05213,-123.0973,4,ManualPoint,1020503968
132,0,0,,44.05213,-123.0973,4,ManualPoint,1020503968
132,123.0766151,0,,44.05214,-123.09576,4,ManualPoint,1020503968
133,121.4783488,0,,44.05213,-123.09424,4,ManualPoint,1020503968
133,122.2724361,0,,44.05213,-123.09271,4,ManualPoint,1020503968
133,0,0,,44.05213,-123.09271,4,ManualPoint,1020503968
133,75.61677333,0,,44.05145,-123.09272,4,ManualPoint,1020503968
133,0,0,,44.05145,-123.09272,4,ManualPoint,1020503968
135,48.92576772,0,,44.05101,-123.09272,4,ManualPoint,1020503968
137,121.213009,0,,44.04992,-123.09274,4,ManualPoint,1020503968
138,61.17809391,0,,44.04937,-123.09276,4,ManualPoint,1020503968
138,62.27428751,0,,44.04881,-123.09275,4,ManualPoint,1020503968
132,123.4367184,0,,44.0477,-123.09273,4,ManualPoint,1020503968
132,0,0,,44.0477,-123.09273,4,ManualPoint,1020503968
133,111.1949266,0,,44.0467,-123.09273,4,ManualPoint,1020503968
131,126.7622164,0,,44.04556,-123.09273,4,ManualPoint,1020503968
131,1.790466065,0,,44.045555,-123.092751,4,ManualPoint,1020503968
131,1.790466065,0,,44.04556,-123.09273,4,ManualPoint,1020503968
131,2.223898532,0,,44.04554,-123.09273,4,ManualPoint,1020503968
131,0,0,,44.04554,-123.09273,4,ManualPoint,1020503968
132,123.9045316,0,,44.04552,-123.09428,4,ManualPoint,1020503968
132,0,0,,44.04552,-123.09428,4,ManualPoint,1020503968
131,74.50488805,0,,44.04485,-123.09429,4,ManualPoint,1020503968
131,0,0,,44.04485,-123.09429,4,ManualPoint,1020503968
131,0,0,,44.04485,-123.09429,4,ManualPoint,1020503968
129,74.50488815,0,,44.04418,-123.0943,4,ManualPoint,1020503968
129,35.61826618,0,,44.04386,-123.09428,4,ManualPoint,1020503968
129,58.9549876,0,,44.04333,-123.09426,4,ManualPoint,1020503968
129,123.4496589,0,,44.04222,-123.09429,4,ManualPoint,1020503968
132,60.04526039,0,,44.04168,-123.09429,4,ManualPoint,1020503968
131,60.13032231,0,,44.04114,-123.09425,4,ManualPoint,1020503968
131,0,0,,44.04114,-123.09425,4,ManualPoint,1020503968
132,61.54721913,0,,44.04114,-123.09348,4,ManualPoint,1020503968
132,58.36055992,0,,44.04113,-123.09275,4,ManualPoint,1020503968
131,62.35645393,0,,44.04114,-123.09197,4,ManualPoint,1020503968
131,60.74790459,0,,44.04114,-123.09121,4,ManualPoint,1020503968
130,55.95201739,0,,44.04114,-123.09051,4,ManualPoint,1020503968
130,66.34310633,0,,44.04114,-123.08968,4,ManualPoint,1020503968
129,60.75808561,0,,44.04113,-123.08892,4,ManualPoint,1020503968
129,5.595202684,0,,44.04113,-123.08885,4,ManualPoint,1020503968
129,0,0,,44.04113,-123.08885,4,ManualPoint,1020503968
130,52.75476816,0,,44.04113,-123.08819,4,ManualPoint,1020503968
131,59.15974136,0,,44.04112,-123.08745,4,ManualPoint,1020503968
131,61.55727846,0,,44.04113,-123.08668,4,ManualPoint,1020503968
132,58.34997084,0,,44.04113,-123.08595,4,ManualPoint,1020503968
131,63.94517352,0,,44.04113,-123.08515,4,ManualPoint,1020503968
132,59.15974136,0,,44.04112,-123.08441,4,ManualPoint,1020503968
132,59.9486103,0,,44.04112,-123.08366,4,ManualPoint,1020503968
133,60.75809586,0,,44.04113,-123.0829,4,ManualPoint,1020503968
133,60.75809586,0,,44.04112,-123.08214,4,ManualPoint,1020503968
137,95.92421343,0,,44.04113,-123.08094,4,ManualPoint,1020503968
138,59.14928551,0,,44.04113,-123.0802,4,ManualPoint,1020503968
138,30.37395742,0,,44.04113,-123.07982,4,ManualPoint,1020503968
138,4.148377077,0,,44.04112,-123.07977,4,ManualPoint,1020503968
138,2.397944412,0,,44.04112,-123.07974,4,ManualPoint,1020503968
138,1.598629608,0,,44.04112,-123.07972,4,ManualPoint,1020503968
138,1.369428874,0,,44.04111,-123.07971,4,ManualPoint,1020503968
138,3.385100123,0,,44.0411,-123.07967,4,ManualPoint,1020503968
138,1.947318656,0,,44.04109,-123.07965,4,ManualPoint,1020503968
138,3.270454074,0,,44.04107,-123.07962,4,ManualPoint,1020503968
